period_begin	period_end	period_duration	region_type	region_type_id	table_id	is_seasonally_adjusted	region	city	state	state_code	property_type	property_type_id	median_sale_price	median_sale_price_mom	median_sale_price_yoy	median_list_price	median_list_price_mom	median_list_price_yoy	median_ppsf	median_ppsf_mom	median_ppsf_yoy	median_list_ppsf	median_list_ppsf_mom	median_list_ppsf_yoy	homes_sold	homes_sold_mom	homes_sold_yoy	pending_sales	pending_sales_mom	pending_sales_yoy	new_listings	new_listings_mom	new_listings_yoy	inventory	inventory_mom	inventory_yoy	months_of_supply	months_of_supply_mom	months_of_supply_yoy	median_dom	median_dom_mom	median_dom_yoy	avg_sale_to_list	avg_sale_to_list_mom	avg_sale_to_list_yoy	sold_above_list	sold_above_list_mom	sold_above_list_yoy	price_drops	price_drops_mom	price_drops_yoy	off_market_in_two_weeks	off_market_in_two_weeks_mom	off_market_in_two_weeks_yoy	parent_metro_region	parent_metro_region_metro_code	last_updated
2016-09-01	2016-09-30	30	national	11	1400	f	 National	National	U.S.	US	Single Units Only	-2	253229	-0.012065809373064784	0.081534639287469179	269391	0.039350883094496192	0.081785248252109977	137	-0.0028307871876006585	0.071659041000384782	145	0.034008077394147129	0.080812836811278599	536478	-0.10155483307872659	0.050414707049559748	574049	-0.12760772888230121	-0.0019822659168953205	599246	-0.069029568320770673	0.01636503671590428	1769726	-0.0123859354795538	-0.083486110430568083	3.2987858064106148	0.29783809722906485	-0.48194590523634551	47	3	-4	0.9803404984068439	-0.0016126968985803458	0.003217929815009235	0.22498600167190927	-0.013928010850535522	0.018717620785189432	0.13339733021711822	-0.004958285699653564	-0.0067947341518302395	0.27760152870017141	-0.011576536081521094	0.051040922890967511			2024-09-18 14:08:39
2018-01-01	2018-01-31	30	national	11	1400	f	 National	National	U.S.	US	Single Units Only	-2	264605	-0.02710537850098993	0.067743585891912428	287616	0.086618538558997704	0.073655541140423164	145	-0.011453085650566908	0.064138906688830044	154	0.066332231230424421	0.076060116494363283	350539	-0.27443583349306699	0.0053881251206546743	487808	0.16767975742981345	0.013898195306720096	493328	0.54913318741237616	-0.0016078895090114731	1240214	-0.0069038989466028156	-0.094453355703245312	3.5380102371227866	0.9531109045525894	-0.39008502043401894	54	3	-6	0.97868819590093203	-0.0015856284363575668	0.0029600615552719534	0.20998664151336235	-0.0033681577201429835	0.012834649350773886	0.10683243691011717	0.028957475833542315	0.0022154250835361572	0.30332444047321089	0.056470059882770984	0.026474448893298086			2024-09-18 14:08:39
2022-11-01	2022-11-30	30	national	11	1400	f	 National	National	U.S.	US	All Residential	-1	394273	-0.014529583424198078	0.027100790224326321	389705	-0.027464244814944694	0.038224224552292574	218	-0.018552713508179552	0.031878556624578058	219	-0.014356398862024777	0.047279978146548718	386081	-0.12215942837141569	-0.34651400212801042	394504	-0.13327267043093749	-0.35231392244281023	381772	-0.22546738848362091	-0.22431599618480302	1138641	-0.067697498533336731	0.42381185812294331	2.9492251993030876	0.1722836693331371	1.595621237290447	38	3	15	0.9847672536283798	-0.0039762718728536539	-0.021626255829326091	0.26366818223642446	-0.026003502755520047	-0.1804514980955072	0.19508701770767356	-0.021668473028409629	0.095500048596917728	0.31802577643739705	-0.054558549478567808	-0.1736545203326908			2024-09-18 14:08:39
2015-06-01	2015-06-30	30	national	11	1400	f	 National	National	U.S.	US	Single Units Only	-2	245778	0.026607436208637703	0.069431079033761778	250873	-0.022797956869347158	0.052089102457076875	130	0.016013126558439117	0.059231825502974234	133	-0.0086341094941961849	0.054237121542781042	615926	0.1614985730876688	0.16440407382089273	700209	0.012694087994940206	0.13335992254687912	740233	-0.029425684762938054	0.072522564140915513	1984191	0.017232092074590977	0.0068114606448312909	3.2214747098289669	-0.45687785873115372	-0.5042459662481269	45	-3	-3	0.9817277998630205	0.0012398960174392348	0.0038855617649709018	0.23891926085262946	0.0064356890431728486	0.023990366941002261	0.12810967978570245	0.010934013292282149	0.03399328900804223	0.27428255694483261	-0.013801583633033632	0.066893623919495215			2024-09-18 14:08:39
2024-03-01	2024-03-31	30	national	11	1400	f	 National	National	U.S.	US	Townhouse	13	377747	0.015352427927150858	0.04746951376022901	385155	0.024085423593916522	0.027512940130585584	233	0.019093175489056424	0.046815470687689098	237	0.0098188794695277526	0.033234270039576463	43082	0.16807976310543138	-0.076150294680649155	53932	0.13488526773917742	-0.023615868253516692	57556	0.097660676325692419	0.0039232617159377092	97645	0.048739068971257682	0.14724729253859992	2.2664648989996898	-0.25791114518379388	0.44133709728202652	35	-5	-3	0.99683874499601788	0.0033300810065941544	0.0034722562862498085	0.31594187913159977	0.035614956392288011	0.015064773262902509	0.14162166183249983	0.01096312103846897	0.020327634365577926	0.48304965907240677	0.038965223560226803	-0.013531068575477367			2024-09-18 14:08:39
2016-10-01	2016-10-31	30	national	11	1400	f	 National	National	U.S.	US	Single Family Residential	6	258849	-0.0027660764912675884	0.081757283651734181	267572	-0.033030055748099141	0.058988772606449302	132	0.0019729793189120493	0.072249982143971936	136	-0.023196889412995692	0.060272875468920573	387562	-0.08751908902420702	0.010754379797488944	434289	-0.049081670646679565	-0.044726892070789614	419214	-0.11123108836281015	-0.044374128648479672	1375574	-0.046012621510242213	-0.091992328331687689	3.5492961477463214	0.15442420788322231	-0.40162490553242414	52	3	-4	0.97866851510452502	-0.0015074533171818283	0.0040068240509139041	0.2191101313618227	-0.0089315696434624503	0.01928328616902783	0.13585760160812749	-0.0045548207906645766	-0.01163763864557818	0.27359575175098672	-0.001167996386128578	0.060053907039161303			2024-09-18 14:08:39
2020-01-01	2020-01-31	30	national	11	1400	f	 National	National	U.S.	US	Condo/Co-op	3	263348	-0.0087220412172858142	0.093405114008306089	280535	0.056010422746377131	0.026700992019273562	224	-0.017400428120436073	0.065594334883909422	238	0.029336373347198963	0.012781824904396499	41568	-0.22266033747104663	0.10487112232871709	59928	0.34093081608628051	0.096569761352159	66451	0.8703523658322283	-0.0071808762406522231	154250	0.033156698573183485	-0.06567008085744197	3.7107921705997136	0.91881885465190294	-0.67732280491308661	58	7	3	0.97504594707212044	-0.0014587761118948217	0.0016134711790231071	0.14947040102455736	-0.013487493944367518	-0.0019051848300170315	0.10604273043703293	0.026176908148612968	-0.013669418270295386	0.32253166618266782	0.088619022085291932	0.013769244707777517			2024-09-18 14:08:39
2017-12-01	2017-12-31	30	national	11	1400	f	 National	National	U.S.	US	Multi-Family (2-4 Unit)	4	272297	-0.069892145452181809	0.058415113813288455	281664	-0.0077514475297585372	0.16198213162132191	124	-0.083820466145099304	0.021769582416133249	130	-0.01285798919387926	0.11882533446515198	10940	0.028644037102122377	0.017039124495149327	11159	-0.1243486534315621	0.021913338363103163	8173	-0.2938636570225116	0.0023152933152352784	32604	-0.13412477079166951	-0.15651580104973217	2.9801330130423422	-0.56021084971022717	-0.61319081476107451	45	5	-8	0.96304665427116076	-0.0021418949211762239	0.0058565272583456229	0.25005782513966379	-0.0096454684577494954	0.029229669919348611	0.065516933092788304	-0.025637061121553076	-0.001132300486018617	0.2485834968747726	-0.039142232747309713	0.042732562275848485			2024-09-18 14:08:39
2022-11-01	2022-11-30	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	356647.83624763199	0.0013903419506657855	0.045598354933340524	358680.79197931301	-0.0031766974336374654	0.039999331772428315	220.333801534099	-0.0022740240372486342	0.035456091509276977	223.81961849105701	0.004109433773427984	0.046029664649948066	43515.6840616099	-0.06019468391927385	-0.33913271254313948	46195.808891058397	-0.028592041864557549	-0.35919603942830669	50347.648507368802	-0.028129637268714758	-0.26112214362353581	103794.852703225	0.014759099728878011	0.35996584599996262	2.4195730698076399	0.23019087652751002	1.2644937763214599	32.659770797422297	0	12	0.99371993572280204	-0.0024628043165929592	-0.015845403962437943	0.310548115313109	-0.012489515712662991	-0.17892230725469999	0.16003871552818599	0.00074276645512000306	0.076964943387364787	0.42716675959828798	-0.017665479460827027	-0.21394806634366603			2024-09-18 00:00:00
2018-06-01	2018-06-30	30	national	11	1400	f	 National	National	U.S.	US	Condo/Co-op	3	248403	0.01369448844174137	0.049761886166092006	266424	0.0033720586787575613	0.068912309669628469	213	0.012303341741611185	0.056511303353097508	226	0.0067954110546313284	0.071363627484927195	73828	0.024989669750519417	-0.051604518240915387	77443	-0.04664879831940616	-0.039710555457014518	83102	-0.061091152558805373	-0.021414984872905607	169591	0.021837991716846972	-0.02507510057686102	2.2970893096696083	-0.0070849645221215951	0.062507831879068387	30	1	-5	0.98712050095329151	-0.00069979281566467932	0.0012357971591406836	0.26400250897070765	-0.0038289547547951663	-0.00018693702221689312	0.11827360054898844	0.0020943201866160943	0.019424541494430431	0.41869601362523284	-0.021323258893107544	0.027595926859650177			2024-09-18 14:08:39
2016-02-01	2016-02-29	30	national	11	1400	f	 National	National	U.S.	US	Condo/Co-op	3	200484	-0.0026518336951765198	0.07565234925745945	228117	0.034667249841310976	0.068940298261702226	176	0.010936590507574673	0.095283533065524395	190	0.018756505203786134	0.064768433490389077	42257	0.062728545925463619	0.069951134531852199	65367	0.17814812579636374	0.11445488213937627	73046	0.15172607802404747	0.11664313365943513	186912	0.05039769601453159	-0.068158152603317257	4.423229267284599	-0.051925262615744927	-0.65557158937083049	60	-2	-8	0.97193946886356741	0.0019204312212783847	0.0034626039766602057	0.1752192801594345	0.022092971287230895	0.01858350015298954	0.11372591113171034	0.025128925248786793	0.034986746643198577	0.31893731404045417	0.070877101025908051	0.07003439409581691			2024-09-18 14:08:39
2016-09-01	2016-09-30	30	national	11	1400	f	 National	National	U.S.	US	Townhouse	13	232607	0.0089721963463638144	0.067325746461762925	243365	0.031125652190266972	0.0687027033587575	144	0.0007436292863516325	0.042058771170559117	151	0.028035390569349783	0.056912327675268326	47882	-0.093266037947504432	0.091802215347331684	50333	-0.10947381572785231	0.022409340438608316	54701	-0.029221703717792757	0.030467194301876832	136060	0.0089513102122020793	-0.073084103889068164	2.8415253492328616	0.28787631572239025	-0.50547051552114031	40	3	-4	0.98506512366041366	-0.0012530249846175456	0.0029785936419106651	0.23759456248119865	-0.0082300126435193854	0.017789358350362411	0.10148026856543928	-0.003053406397601835	-0.013943496043388806	0.27428371849436628	-0.00493959131130145	0.051063476813724001			2024-09-18 14:08:39
2014-07-01	2014-07-31	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	218762.340191936	0.0088657375279910244	0.046094741742977119	233002.00637135201	0.0099620721123052647	0.057658776189045247	119.430657551846	0.013638847921302766	0.053835432185090681	124.454676424735	0.0060574010699554481	0.051482225254219305	434205.262141235	0.0099798290739416817	-0.029103749870242668	497724.76449352398	-0.049983587367717797	-0.050908492357834678	578444.33069522702	-0.0096449779880662945	0.0093392600049289065	1916755.9598194701	0.026172120728805481	0.067974957207488362	4.3716670433398201	-0.031650866110969567	0.33760749393429013	56.226459711332303	-3	-7	0.97214498241288605	0.0010294795192870021	-0.0034340477377049483	0.18894354118024501	-0.0017745278543870036	-0.036277001043347995	0.081394217697362506	-0.0053850673117775971	0.027270184128404706	0.18831973611076899	0.0030112468811499815	0.011688606786318001			2024-09-18 00:00:00
2017-12-01	2017-12-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	244866.943780378	-0.0061514615507757275	0.088246133069284527	257779.08345022899	0.0042745773610846083	0.062079632488847958	208.15442274104399	-0.008867448515731291	0.083666129281777302	220.26777494561	-0.0040033041409146541	0.070278574324469156	61467.131849614103	-0.023617336236205322	0.036110434076187747	68826.691539156905	-0.034645036604410206	0.0047597744767953198	70339.739658011196	-0.036530173325351689	-0.00023540333234706168	156371.39809557301	0.0024566521933844232	-0.093013881447939206	2.4798519735053102	-0.053195632431719986	-0.39791892223297998	39.430568612069102	-0	-6	0.98434118979739404	0.00057315793745105204	0.0050009471724470345	0.234537676793484	0.0037514752315830069	0.030877957902950004	0.097515663120512006	0.0020929861321627996	0.0011542349752210052	0.396800596443041	0.016367665812393017	0.056004437129385021			2024-09-18 00:00:00
2022-06-01	2022-06-30	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	410448.12920571503	-0.01240423091913978	0.10171104869025593	416788.80255294102	-0.0012796274866473389	0.12028027797646113	229.14408732926299	-0.015687339408557599	0.12703071075774219	228.765777089522	-0.00037347356271755228	0.12063784187250071	490985.230148006	-0.039535074724999952	-0.14819371119192459	538824.53876473499	-0.037246029311788553	-0.15384987943641804	636559.96852551401	0.034940532555145065	-0.0088424138482267045	978684.28593764699	0.14362249601810873	0.32508714036965358	2.04665645405478	0.27684159031002009	0.70144674693711995	25.933174075943501	2	4	1.0160128868290501	-0.0088506528497098724	-0.0030085854434698245	0.46168747773451801	-0.037929242770218974	-0.017207808783394007	0.15662612990383101	0.039473702275136011	0.070563333999242514	0.49390189631995901	-0.041407949534202959	-0.065497346454320982			2024-09-18 00:00:00
2013-07-01	2013-07-31	30	national	11	1400	t	 National	National	U.S.	US	Single Family Residential	6	215962.77341787901	0.019676661834598486	0.14141072892466267	225139.27597579401	0.011082353035521741	0.12423963829586615	109.073730201278	0.015478963334574436	0.1088994643881207	114.194360756349	0.0044878671932744307	0.10572767018245832	353497.32776927197	0.013163165259365339	0.13801618019451856	415282.91304743098	0.036972047460440027	0.13692578411714607	445688.35829808703	0.016940035783259644	0.17089060380116483	1457194.63598654	0.0031108112236191143	-0.051212563265560673	4.2239624400868596	-0.038824631859420755	-0.90267828223311053	66.754749228474694	1	-17	0.97558038052918605	0.00087704885960004919	0.0086389347422520801	0.225777968143447	0.00088674325666798781	0.032715524272693003	0.0544886958492019	0.0024006465847076011	0.0010346789923198971	0.17335912603339401	-0.0023486771429289954	0.038666420061025025			2024-09-18 00:00:00
2015-10-01	2015-10-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	203037.445542867	0.0032093076352652794	0.051937277247541269	220832.524430208	0.01446176598243909	0.084273138979010564	175.15047381032301	0.011500902007429037	0.048643854137420339	189.89545954591301	0.034123888892328536	0.095406103556959776	56858.087139148898	-0.02465481741147002	0.036806457370422541	69536.361446132505	0.0037461517137276079	0.067440170131063404	69904.048407156995	0.01875204085836546	0.014576905280960339	194552.524922791	-0.020581103584452975	-0.081682537665992205	3.4718076410777199	-0.093305379413040068	-0.41751936348655994	50.421670071613299	-1	-8	0.97498490128511806	0.00046616336733207309	0.0040052258217200265	0.184220334669321	0.0051780159517390012	0.025796485965136007	0.102100350278461	9.7989202355999727e-05	0.015751044303772499	0.25801767496838601	-0.0036446530336359806	0.061870225712525012			2024-09-18 00:00:00
2019-02-01	2019-02-28	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	249776.795176207	0.011497961113664745	0.015601239700905545	268767.17347150599	-0.0011860913651940974	0.045434272094214467	212.08389779823599	-0.007065442464425975	0.015632911276629358	232.30134964242399	-0.0075486403602550434	0.06673471572729861	56204.2300669947	0.044197870393395622	-0.064457538919143631	63963.894296171697	-0.0015567060223037332	-0.065914072230201071	69574.140468767495	-0.028457752876281495	-0.048989223301325269	180565.83214110899	0.0024021414439914235	0.14644851769440992	3.4247455168645402	-0.018973377673949798	0.63695897121451006	42.905497686384798	0	6	0.97858652804787805	-0.0015520761199239175	-0.0063972718913709592	0.17739078916128601	-0.013597682005700995	-0.065917110574473997	0.12542098257065801	-0.0027041238270980039	0.020575722826158008	0.33068693591306603	-0.016051108163834982	-0.057477663382508981			2024-09-18 00:00:00
2014-10-01	2014-10-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	193012.88197916801	0.016366824132857838	0.054444172351850062	203668.72192199799	0.010238747669213177	0.065337458413518235	167.02570002128701	0.029589403935150749	0.063742537780426156	173.35621823659	0.012069529434752591	0.05154784830725978	54839.634470790203	0.030424369555930086	0.049189435138431437	65143.099718267702	0.0051907619534601324	0.066355856396029367	68899.703948808994	0.026395944838766949	0.029274692373909339	211857.59054206999	-0.00255495206945211	0.017609398830968237	3.8893270045642798	-0.25268384362128993	-0.27782239625203031	58.6011229326934	1	1	0.97097967546339803	0.00017073278702905981	-0.0042607367821899667	0.15842384870418499	-0.0064547295502609958	-0.049337698727403012	0.086349305974688498	0.0051211772790601962	0.028997196661870096	0.196147449255861	0.0083382062049680017	-0.0010225943675480076			2024-09-18 00:00:00
2013-03-01	2013-03-31	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	184714.34103496699	0.028754933555048101	0.14789690066352668	186917.71699317501	0.021128970640534872	0.10964236153498219	118.212875655627	0.027929416103062543	0.12080805548913331	120.355143773224	0.0102494202898602	0.090545230146184652	35666.387471808303	0.010894196430054404	0.11697040307468565	43181.838981628003	-0.015735642015679563	0.12101671748763954	45185.246043141	-0.018539519316871811	0.046421040937674851	132185.914267908	-0.0080284562525031467	-0.1879195732698683	3.7245653145943001	-0.19715598889733998	-1.4652658721852898	54.726379627316703	-2	-25	0.97921627199393102	0.00090536219568504439	0.013681044576464019	0.245181980395172	-0.0047301020470220112	0.059640773267815	0.061660958815545397	-0.0011406341178220036	-0.0098748656698727094	0.18714388219214201	0.0053282012727220163	0.066672876595550004			2024-09-18 00:00:00
2022-03-01	2022-03-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	411718.23136884498	0.019680809859569992	0.16407825121934039	409084.78892094799	0.0035191416328665959	0.1302865062201648	229.340011978798	0.028145561841637079	0.19127141035817274	228.933864870977	0.0073972890024329718	0.16360815058735545	544473.363673329	-0.011833023030868861	-0.070685723865950956	594481.76701987698	-0.012372249290156567	-0.098009653376425088	597029.90210340102	0.012986453535449582	-0.031885084272481601	796982.14591883705	-0.0008145388253537611	-0.037133757960980951	1.48881029756884	0.066242661666229941	0.051234097265979939	18.2157330305367	3	-5	1.0239517866377701	0.0064685488833000626	0.018146047735229986	0.53949386667729804	-6.6047684564973785e-05	0.11531543675642103	0.089102938376400806	0.00098379026642229916	-0.0024939329564784979	0.57092573057351903	-0.028277156855848973	0.026647470676419038			2024-09-18 00:00:00
2014-04-01	2014-04-30	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	215346.792154934	0.0019136310109337806	0.07975443798167503	229283.822196186	0.020585029811217126	0.078574078276807846	117.271751918969	0.0056473016866744885	0.083529028948475581	123.4907832537	0.015025637361521405	0.065883882494285562	416722.02234181401	0.0079487743291897228	-0.025308464653853169	512751.34533218999	0.076470896108201014	0.042741059363533562	571241.96121138695	0.03740585706485855	0.063734258542851752	1838654.4168372201	-0.0065066013212573548	0.018361071430019305	4.4640365969197902	-0.11020932655872961	0.18243298822202991	62.726337742165001	-1	-1	0.97147967558285198	-0.00078641926037303911	-0.0016548549492250153	0.198211256144152	-0.0041126129688990043	-0.027165417256340002	0.088110970956139303	0.011392254090318299	0.034296584851507605	0.18320172483112299	-0.009550544674740008	0.0017273996013039972			2024-09-18 00:00:00
2023-05-01	2023-05-31	30	national	11	1400	f	 National	National	U.S.	US	All Residential	-1	418687	0.025251265060986627	-0.032377525812585684	435252	0.0065615180631823922	-0.002208851881292051	230	0.020741362893027304	-0.034382896968197629	234	0.0055197827236495023	0.002318884683343958	498058	0.19729152201089972	-0.15992820386220552	577153	0.066702676046921816	-0.14452694225444962	601056	0.13469326479641208	-0.22056155148083456	965095	0.032318359404266417	0.036502297692097674	1.9377147047734924	-0.30966311909858724	0.3672218307429882	31	-5	14	0.99992323066835753	0.0048950285686361061	-0.031098323328966448	0.37389757107896593	0.038872149498395625	-0.21593464088024783	0.13174246073644955	0.011327489472188465	0.023929739797184657	0.52192743328918967	0.023139797204866364	-0.12911215467747628			2024-09-18 14:08:39
2019-07-01	2019-07-31	30	national	11	1400	f	 National	National	U.S.	US	Single Family Residential	6	310219	-0.010956996194775859	0.041479088585843149	308487	-0.035235116712455383	0.024058904266723413	155	-0.0050317259919585577	0.034055524884087918	155	-0.0098955139559793182	0.025107646922170046	497026	0.023215406859872001	0.044751466992190458	545753	-0.008022630364747485	0.039878907716047518	555033	-0.046491596632152299	-0.0028526491364589956	1328708	-0.0067884862937447332	0.0078064042157193203	2.6733117694894317	-0.080757985173528279	-0.098000638546969832	37	0	3	0.98621408532269828	-0.0010994030588677983	-0.0014717657608017687	0.25989120310125885	-0.011081574568301722	-0.022446021823822659	0.17139933610920216	0.0058495282228953061	0.0036441628823901673	0.36103463777700429	-0.031554989734754624	-0.0019600323637876116			2024-09-18 14:08:39
2016-03-01	2016-03-31	30	national	11	1400	f	 National	National	U.S.	US	Multi-Family (2-4 Unit)	4	243065	0.1191529004445524	0.17715909825148768	269968	0.047648908247539978	0.11045805733971781	111	0.086495922264097302	0.15569733914445205	127	0.047138274691815862	0.1012696537634008	9611	0.12045518295327229	0.09842458072246929	14626	0.23043307375943711	0.13628971308884541	15908	0.1813270893650869	0.029215463843660583	45972	0.017853316724972368	-0.065608968805798362	4.7832165668630058	-0.48215881234572056	-0.83969983168843321	60	-9	-11	0.95818433763670152	0.0057208449236367809	0.0049100771818179068	0.22839690825211492	0.029520811246188994	0.0098172217594966749	0.084590638343957289	0.0049305996245182782	0.013698018365536191	0.27823089696553222	0.040717237267681478	0.038785604342919805			2024-09-18 14:08:39
2020-08-01	2020-08-31	30	national	11	1400	f	 National	National	U.S.	US	Single Units Only	-2	329802	0.019774596607881723	0.11149529678311154	335662	-0.0062460799792695143	0.13121300631663568	172	0.022982655457905565	0.084257884667966243	181	0.0082431926207875428	0.12869910567751375	655776	-0.052988806059260485	0.071025882523724659	781216	-0.023511920883339199	0.20131694672495759	700546	-0.057170464161700352	0.055218583996184512	1140092	-0.040734457165039872	-0.29999247867157774	1.7385391965409183	0.022209351768987418	-0.92146147565717507	31	-4	-8	0.9928575402860994	0.00207873601312214	0.008586909447258706	0.32638862125755069	0.024042646058350547	0.087162978920124839	0.12863970244967163	0.010529231873907599	-0.042769166228203592	0.48159346698668359	0.023788323074236117	0.13939330342332168			2024-09-18 14:08:39
2021-10-01	2021-10-31	30	national	11	1400	f	 National	National	U.S.	US	All Residential	-1	380996	0.0066431222627489905	0.13522856173033282	383427	-0.0059270401604892831	0.12276277420246418	209	0.0049401073784081095	0.1775213169295724	211	-0.0032022206107934492	0.13257128221328429	611815	-0.039301166808790367	-0.094066768875551654	683513	0.0010270733153840972	-0.059196617699624809	625583	-0.082876356404139484	-0.090235315640575409	924536	-0.051031419878319162	-0.17046743678636966	1.5111360257628708	-0.01867923593677645	-0.13917693746116422	21	2	-8	1.0076232647244348	-0.0028199649562079543	0.012422532258748009	0.45994365023481709	-0.020283783749023288	0.10863649369237027	0.11868484614407535	-0.0064157362712832511	-0.0025527794847617635	0.51195022251877453	-0.0087607687805123513	0.031717027298890477			2024-09-18 14:08:39
2017-07-01	2017-07-31	30	national	11	1400	f	 National	National	U.S.	US	Single Family Residential	6	282155	-0.017697635642205611	0.064235203735315327	286562	-0.024656610282865477	0.04970440288447775	142	-0.0048873672429228243	0.066120408826666699	143	-0.0043219239395797526	0.055347960769798643	456303	-0.14447185801579265	0.0056752748627852956	513983	-0.076552996957338637	-0.023285482181136574	538894	-0.12201959548892094	0.0093127763601137392	1363956	0.0088504651204692752	-0.088271243585542836	2.9891454047269574	0.45428210967825855	-0.30800805824562572	37	1	-5	0.98688957668054378	-0.00082326558087064683	0.0027997300019794169	0.27740264530508507	-0.0096201514330161997	0.018331577581255087	0.1453164603568462	0.0057520700776479416	0.0016164146610843366	0.34746418922158107	-0.025945375623510181	0.051287340048199181			2024-09-18 14:08:39
2014-04-01	2014-04-30	30	national	11	1400	f	 National	National	U.S.	US	Single Family Residential	6	220694	0.025990431255136448	0.067614636687131746	249968	0.012278485881761947	0.069898992047686681	113	0.025373751189969429	0.068486360419360626	122	0.011305312020835512	0.053312523033868908	337408	0.12474403766609887	-0.048159750058970663	468596	0.20763965530297579	0.054181403611184509	564482	0.13529408830358625	0.043192261622771788	1472081	0.038678871599437281	0.01956847481844215	4.3629023210062439	-0.36151107243744285	0.28982028849795149	63	-11	0	0.97549577217528205	0.0033302236522080308	-0.0018820961799304037	0.21518060058682381	0.01208661865530089	-0.025074661422349626	0.085857100808344911	0.019019368312604618	0.03458309584875268	0.23103619651346946	0.00078818273459760335	0.0026672049546877519			2024-09-18 14:08:39
2019-04-01	2019-04-30	30	national	11	1400	f	 National	National	U.S.	US	Townhouse	13	265814	0.025733639029518862	0.027180569704955637	278709	-0.0064400514791382868	0.026725382854942747	162	0.016831067205469008	0.015150093184155944	168	-0.0032673473997496538	0.010776759148766413	51122	0.128283563801598	0.012574143939722227	67610	0.066580839732754082	0.045826937306159499	72076	0.070589177767368172	0.049085057874464377	124265	0.04568475272075645	0.16460874549828097	2.4307645501090471	-0.19200649271595616	0.31732572959546212	34	-7	7	0.98810317644284984	0.0018615463281609346	-0.0048484972146505267	0.26415681746905079	0.021608169903971769	-0.041488605176268623	0.13020688082971937	0.010542823028495754	0.021289638237958472	0.4746383910234378	0.030784605545854382	-0.024479778232132099			2024-09-18 14:08:39
2019-12-01	2019-12-31	30	national	11	1400	f	 National	National	U.S.	US	Single Units Only	-2	296686	0.0068057773117369269	0.06645619274911696	285644	-0.021763079649438466	0.053607939342770639	160	4.2261997333259416e-05	0.057668952473085344	157	-0.024382713531806544	0.049092337974165678	498996	0.065490757111070552	0.16042157752644526	421589	-0.16795390875935268	0.094192560227954525	316303	-0.26667017704095153	0.02020871288825199	1241679	-0.134222165651669	-0.090300135019610539	2.4883535792069043	-0.57399987208565229	-0.68581330482258718	51	5	-1	0.9799502113760582	-0.0012428082473598945	0.0022291603218287381	0.20079299201069806	-0.013370976559061526	0.0085271653101904321	0.097990257055562774	-0.036318314473594515	-0.0010725381621907309	0.23690727065223596	-0.043882636638772982	0.0063119605284105984			2024-09-18 14:08:39
2016-05-01	2016-05-31	30	national	11	1400	f	 National	National	U.S.	US	Multi-Family (2-4 Unit)	4	251057	0.03052223351070471	0.031029059749471788	264269	-0.0092145126166253144	0.050247503675470373	120	0.024653885699982059	0.037957753535008631	122	-0.013730892702648489	0.04583461370767572	10686	0.10075617048876362	0.12290345155207927	14792	0.023953226558486085	0.1024508750991604	16197	0.020525352572627442	-0.051103126317645353	47171	0.0097911586220327251	-0.12698031408015542	4.4139921588214124	-0.39762563345747903	-1.263413643365106	47	-7	-6	0.96466086840925913	0.0049522266103464441	0.0051470061908541753	0.25009264216837035	0.016885672758839843	0.017593711859529348	0.090856074828234726	0.0086995468286662353	0.0069091822284473164	0.3030585036211591	-5.3513639730662366e-05	0.029809700225990943			2024-09-18 14:08:39
2024-06-01	2024-06-30	30	national	11	1400	f	 National	National	U.S.	US	Condo/Co-op	3	358854	-0.0077495632090665012	0.041232963183924776	367397	-0.0029546391842559805	0.030622988783802985	309	-0.0131711947881894	0.022520885076909636	327	-0.0015078873397031956	0.042814791171327693	49488	-0.11780752797033933	-0.16042793452638349	55823	-0.069804517994739634	-0.093362987462681457	66849	-0.1086197606215703	-0.0046327464507543992	175031	0.017923211915440884	0.40984837626842552	3.5368384726524353	0.47160502592948639	1.4306327049153258	39	1	6	0.99135813927514038	-0.00062446762348911111	-0.0059290386444866838	0.29404733711462533	-0.0047634519312139134	-0.049281236311963295	0.1626914785432711	-0.0027440951527128443	0.038345872335985492	0.41312110204887781	-0.015752959772659891	-0.074130734043450386			2024-09-18 14:08:39
